class,percentage
4,0.10402630846325167
15,0.04796290887850467
15,0.02109375
4,0.18891613924050632
37,0.002000136761487965
37,0.0038035358565737054
15,7.466666666666667e-05
37,0.003713584010840108
15,0.045426432291666666
4,0.06039593091334895
37,0.009759114583333334
15,0.0002766927083333333
15,0.10058919270833333
15,0.0002573529411764706
4,0.08521493544600939
4,0.13130208333333332
15,0.0017013171487603306
37,0.007370765186915888
37,0.3320854306487696
4,0.195769906323185
15,0.026771077283372365
15,0.11980020491803278
15,0.04261917372881356
37,0.10980895522388061
37,0.0006067327766179541
37,0.0030794270833333333
4,0.0982174295774648
15,0.16401041666666666
4,0.008033088235294118
4,0.2573297233820459
4,0.025611094847775174
4,0.18071818524096386
37,0.009876862582781457
15,0.05520711358313818
37,0.03368177816901409
4,0.2074612119437939
4,0.09989583333333332
37,0.008489583333333333
4,0.12858723958333335
37,0.001197429906542056
4,0.20742819579288024
15,0.012321115654205607
4,0.20787434895833332
15,0.12258522727272728
15,0.011884765625
37,0.02265625
15,0.010009517766497462
15,0.021285807291666667
37,0.21708800117924526
15,0.03592447916666667
37,0.006779233870967742
4,0.20216769366197185
15,0.0016276276276276276
37,0.122128
4,0.1610838700234192
4,0.13440441176470588
4,0.05999341334894613
37,0.0032942708333333335
4,0.48808163546255506
15,0.03462927476415094
37,0.005242666666666666
15,0.013563768450184501
37,0.0039007611241217797
4,0.27351102941176475
15,0.08182547433035714
15,0.09953607482185273
4,0.35302550117924525
15,0.006187792740046839
37,0.32300130208333333
37,0.10308714207048457
4,0.05917601774530271
4,0.21354993386243387
4,0.036860465116279065
15,0.021683756510416666
4,0.12484265222482435
15,0.005849609375
37,0.016273291925465838
4,0.0008736145320197044
4,0.0997265625
4,0.09758138020833333
37,0.011038411458333333
4,0.16362806658878504
15,0.0006412760416666666
4,0.07537411971830986
15,0.0016669152744630072
4,0.023736979166666665
4,0.010311025943396227
15,0.00013772455089820359
4,0.01807193396226415
37,0.012696696696696695
15,0.0016503220140515224
37,0.0028352864583333333
37,0.0261328125
15,0.09978841145833334
4,0.008984375
15,0.0003249123831775701
37,0.00044921875
37,0.01650390625
4,0.11066305620608899
4,0.05618031103286385
15,0.004226762820512821
15,0.0540303738317757
15,0.09732257033248082
4,0.09885091145833333
4,0.07814453125
37,0.18350043911007025
4,0.04403971354166667
15,0.4350716145833333
15,0.016872804449648712
15,0.16644205729166667
37,0.15228168808411216
4,0.11304097100175747
15,0.0051976537854889595
4,0.005759660421545668
37,0.011032418224299066
4,0.227666015625
4,0.09141362028301887
4,0.08414496527777778
37,0.011082666666666666
15,0.0029467279373700853
37,0.010123546511627907
15,0.183857421875
4,0.033043032786885244
37,0.0012565104166666666
15,0.00019852941176470585
4,0.08275669642857143
4,0.1659360362997658
15,0.0008307770961145194
15,0.020445963541666667
15,7.486979166666667e-05
4,0.03181718384074941
4,0.03752962085308057
37,0.08635733060747663
15,0.009557291666666665
15,0.07226236979166667
15,0.1477049425434662
4,0.1121523711943794
15,0.001142578125
37,0.004811914519906323
15,5.8411214953271024e-05
4,0.09583577283372366
37,0.01234375
15,0.07256293911007025
37,0.0007356770833333333
4,0.07401041666666666
4,0.029107981220657275
4,0.02355231629392971
15,0.0014893149882903981
15,0.7091949462890625
15,0.01001953125
37,0.042963261124121785
4,0.011282276995305164
15,0.0692659543325527
4,0.24557617187499997
4,0.10125146370023419
37,0.002382172131147541
15,0.0010685011709601873
37,0.0819855093676815
37,0.03046326112412178
15,0.19541700652528549
37,0.0036906666666666667
37,0.0011526639344262295
37,0.0013524469339622643
15,0.01916715456674473
37,0.02520906690140845
37,0.0020166015625
37,0.0004526869158878504
15,0.007760416666666667
15,0.08621419270833333
4,0.047899305555555556
15,0.017809572599531618
15,0.053725715746421265
4,0.07004798228346457
4,0.35079794337606834
4,0.05055989583333333
4,0.025397926401869157
15,0.003508112980769231
37,0.01794921875
4,0.06917546948356808
15,0.01840806786703601
4,0.11620439593301435
4,0.09367410714285715
15,0.027704930904522612
4,0.4632794203747072
15,0.04549546252927401
15,0.76630615234375
4,0.024553571428571428
37,0.060556640625
4,0.014253676470588237
15,0.0009465478841870824
15,0.00034926470588235296
37,0.0009080882352941177
15,0.0030507462686567167
15,0.15249674479166667
15,0.025748697916666667
4,0.0776369305856833
37,0.0006738281250000001
15,0.006454918032786886
15,0.2351801310043668
15,0.025471471471471472
15,0.0035416666666666665
15,0.006263048016701462
4,0.048507025761124124
15,0.07761390186915887
4,0.025421678870292886
15,0.03679044117647059
37,0.027366536458333333
37,0.13044596354166665
37,0.06139490632318502
37,0.016897786458333335
15,0.06912588443396225
4,0.10385231069042315
15,0.029224264705882352
4,0.04212811757719715
37,0.009092576291079813
4,0.18365786474164134
4,0.0691480840702294
4,0.04267578125
37,0.007114666666666667
37,0.28972981770833334
4,0.004901053530751708
37,0.027105186480186484
15,0.0007780216942148761
37,0.000361328125
15,0.051796875
15,0.01794496487119438
15,0.017733828671328673
15,0.11511338495575221
37,0.0054720052083333335
37,0.034590425531914895
4,0.08143662177985948
15,6.916498993963782e-05
15,0.000302734375
37,0.04613932291666666
15,0.048675159235668786
37,0.0034957627118644063
4,0.05916642271662763
15,0.04030956572769953
37,0.021510416666666667
15,0.07900612632612547
15,0.008686194895591647
15,0.00012369791666666665
4,0.14714409722222221
4,0.19924288127413128
15,0.017482368677042802
15,0.00123810553633218
4,0.0009926470588235293
37,0.002418764637002342
4,0.15150761124121778
37,0.0036272727272727272
15,0.005713565668202765
37,0.00213623046875
15,0.032805181498829036
15,0.33236607142857144
37,0.06745117187500001
15,0.0513380758807588
37,0.08416960093896714
4,0.023284505208333334
37,0.005531531531531532
4,0.2275162760416667
37,0.004607184579439252
4,0.149990234375
15,0.24429528560250394
4,0.12042959601873535
4,0.3747706778606965
4,0.10063305035128807
15,0.00504400623885918
37,0.007390698356807513
37,0.08606399999999999
15,0.16653131496881496
4,0.2053772228033473
15,0.025130537974683544
37,0.016679687500000002
15,0.005630134976525821
4,0.05337074530516432
4,0.013325287056367433
4,0.007353515624999999
15,9.440104166666666e-05
15,0.3995495495495496
37,0.0022650419776119404
37,0.007291666666666667
15,0.15037109375
15,0.0006579820728744005
15,0.023450520833333332
37,0.011793619791666666
37,0.0006705729166666666
4,0.16544569672131149
4,0.2726800351288056
37,0.012636350235849057
15,0.00016276041666666668
4,0.15540690104166666
15,0.0109746192893401
4,0.10646742334905661
15,0.005537537537537537
15,0.004195963541666667
4,0.16916911764705883
4,0.30371189024390244
15,0.0058984375
15,0.29792968750000004
15,0.040272177419354835
15,0.0016978922716627634
37,0.039647980093676816
4,0.34595398509174313
4,0.13205391088897434
4,0.09065427400468384
15,0.18916106892523366
37,0.0024739583333333332
37,0.0012180974477958237
4,0.26038736979166666
4,0.0493500256147541
4,0.03872218969555035
15,0.387197265625
4,0.02115
37,0.0008782201405152225
15,0.013173333333333334
4,0.053929036458333336
37,0.13463216145833334
37,0.12123161764705882
37,0.0010563380281690142
4,0.29951923076923076
37,0.0032486979166666667
15,0.094456
4,0.12802884615384616
37,0.015098666666666666
37,0.008168280516431925
4,0.27373171119592876
37,0.013502798507462686
15,0.000245
15,0.020534018987341772
15,0.02537985588972431
37,0.34561197916666664
37,0.010381293911007025
15,0.00032933255269320847
4,0.030732421875
15,0.00034477699530516433
15,0.03521362229102167
15,0.013569460556844548
4,0.16810221354166666
37,0.02209309895833333
37,0.0076692708333333335
37,0.015009469696969696
15,0.00017930327868852458
37,0.00428864168618267
15,0.002677985564304462
4,0.26460861650485434
15,0.05579922027290448
4,0.21929262552301254
15,0.026282552083333334
4,0.10948186910377358
37,0.0024480386416861825
4,0.1260867974238876
15,0.03208167798709898
4,0.02124589715536105
4,0.1482473377281947
37,0.24971702755905514
15,0.1339385910224439
15,0.00034505208333333333
37,0.010988970588235294
4,0.0037235523385300666
15,0.00029622395833333334
15,0.058588435374149664
15,0.00012103873239436619
4,0.0008500393081761007
4,0.18690448113207547
37,0.0008588588588588588
15,0.24333333333333332
4,0.1602349238875878
4,0.01176451359832636
37,0.0022522522522522522
15,0.07927517361111111
4,0.01925014602803738
4,0.003801961358313817
4,0.07818720725995315
4,0.21403910928143716
15,0.0001687206572769953
37,0.05637369791666667
15,0.2144485294117647
4,0.04311694964871195
4,0.0209136962890625
37,0.0032617187500000003
4,0.1534330985915493
15,0.06685332369942196
15,7.807807807807808e-05
15,0.1043449745859977
37,0.05944086651053865
15,0.07515859030837004
37,0.0007146666666666667
4,0.11869900932400931
15,0.030243586244541487
4,0.10709191176470587
15,0.00042348130841121494
37,0.012272135416666666
4,0.016362235915492955
4,0.05368852459016393
37,0.0056881157635467975
15,0.006393229166666667
15,0.00011370305164319248
15,0.0557768485915493
4,0.11947916666666666
4,0.011453634085213032
37,0.00037690281030444966
15,0.0005696614583333333
15,0.005716911764705882
4,0.2638617621527778
4,0.10389433551198257
37,0.014896745076586435
37,0.04674479166666667
4,0.14766173887587822
37,0.05720727848101266
4,0.0167265625
15,0.00046875
4,0.009486864896073904
37,0.07572533231083844
37,0.0012124115566037735
4,0.04918395748987854
15,0.11666748046875
37,0.06996241155660378
4,0.05825161007025761
4,0.08632161458333333
37,0.00012529481132075472
4,0.014893535539215685
15,0.018616160358565736
37,0.004938151041666667
15,0.0006066066066066066
4,0.4350117096018735
37,0.01929238329238329
15,0.0009504257907542579
4,0.05693033854166667
15,0.02264344262295082
15,0.0032311182669789223
4,0.029535524316109424
4,0.010016276041666666
15,0.0160400390625
4,0.09611217570754717
37,0.03232947892271663
37,0.010934383202099739
4,0.12795
15,0.13640527546777548
15,0.048542168674698793
15,0.019762323943661973
4,0.16785348360655739
4,0.06228994693396226
4,0.2067330210772834
37,0.014759114583333333
37,0.10704585280373832
4,0.0064876302083333335
4,0.46596168933054394
37,0.07849283854166667
15,0.0018040105386416861
37,0.0366796875
4,0.1770099765258216
15,0.0012970055710306407
4,0.02545008782201405
4,0.10667289103690684
15,0.009879278728606358
15,0.000146484375
15,0.02455985915492958
4,0.14303248834498833
4,0.024579186182669792
15,0.016777566539923953
4,0.007259114583333333
15,0.127216796875
37,0.07204038997214485
4,0.3584769275700935
15,0.0049546252927400464
15,0.05405635917030568
4,0.1416640428211587
4,0.22134308510638298
4,0.07894666581229441
15,0.002474474474474475
4,0.15750976562500002
37,0.005664519906323185
4,0.0864986795774648
4,0.10678035248041776
15,0.027835286458333337
4,0.12344611047033192
15,0.00027810304449648715
4,0.07564402810304449
4,0.2684407552083333
15,0.016647135416666667
15,5.48887587822014e-05
4,0.5798754422169812
4,0.08248735549132949
37,0.007570989461358315
37,0.05723076923076923
4,0.10031575520833333
4,0.1750695257611241
37,0.002846244131455399
15,0.0019439553990610327
15,0.0016634114583333336
4,0.10360376044568245
15,0.09048928990610329
15,0.0014088114754098361
37,0.016087147887323943
4,0.005338541666666667
4,0.16582259953161593
15,0.0009774543378995434
15,0.007967431434599156
4,0.011903542154566744
15,0.0005631510416666667
15,0.0038769072769953053
15,0.033182951877934276
15,0.00014973958333333335
4,0.19365847280334728
37,0.019580078125
15,0.001845703125
37,0.4816927693208431
15,0.0011563231850117096
4,0.4106959894613583
37,0.01254255319148936
4,0.21105853873239436
37,0.0055057451253481896
4,0.21279342723004696
15,0.0019956140350877193
37,0.0046388888888888894
37,0.005431137724550898
15,0.1390722860125261
4,0.14289172535211267
4,0.08180338541666667
37,0.005038788056206089
15,0.007925451807228916
4,0.21111328124999998
4,0.14699209601873536
4,0.08893779342723004
4,0.07929230093676815
15,0.00042236328125
4,0.07850102219626168
15,0.000185546875
37,0.04375202156334232
37,0.013841145833333332
15,0.001520079185520362
15,0.031023026315789477
37,0.004207783331197403
37,0.0031380208333333334
4,0.1936731557377049
15,0.09957333333333333
15,0.09018229166666666
4,0.11929522833723653
4,0.14142903645833332
37,0.09512369791666667
37,0.016916715456674475
37,0.006359777517564402
4,0.00817849099099099
4,0.11646306818181817
4,0.36987204218106995
37,0.010983072916666666
37,0.16206606606606608
4,0.06892903645833334
15,0.00062
37,0.003932291666666666
15,0.0015662650602409638
15,0.008100233100233101
37,0.0010563380281690142
15,0.03208796838407495
15,0.0624609375
37,0.0018763950892857143
15,0.024367999999999997
15,0.0005403645833333333
15,0.004566744730679157
15,0.000244140625
15,0.11717448417275406
37,0.004570677570093458
37,0.0271484375
4,0.11338761737089202
37,0.003330078125
15,0.0006236141906873614
37,0.017381513303769403
37,0.16065207845433255
15,0.006965333333333334
15,0.013378667481662592
4,0.0045386666666666665
15,0.02298009367681499
15,0.0030302039748953975
37,0.07178061224489796
37,0.008639322916666668
37,0.006176814988290398
37,0.09393177599009901
37,0.006597900390625
37,0.0013226666666666667
15,0.004997333333333334
4,0.06394540398126464
15,0.09151053864168618
15,0.030330666666666665
4,0.18546057412790698
4,6.961633663366336e-05
4,0.26285128805620606
4,0.03607321009389671
4,0.05485150286259542
15,0.03765151515151515
4,0.1627789046653144
4,0.06636782786885245
37,0.052060546875
4,0.0042264344262295086
4,0.05095733041575492
15,0.000622072599531616
15,0.021552734375
4,0.09810551385681293
15,0.048865632318501176
37,0.005946282201405152
15,0.08682144953051643
37,0.002784
15,0.12106834349593495
4,0.019819630872483222
15,0.012432756685630248
37,0.005768229166666666
15,0.03845730633802817
15,0.199072265625
37,0.12926432291666667
37,0.007907640515222482
15,0.062255859375
37,0.006679687500000001
4,0.1975522813688213
4,0.08539227166276346
15,0.20489215176715175
15,0.025885783450704226
15,0.005281914893617022
15,0.06413934426229508
37,0.16464201877934273
15,0.011572289156626505
4,0.18393014705882355
37,0.005260416666666667
4,0.21205598021582733
15,0.1835342382495948
37,0.006562500000000001
37,0.0425630364806867
4,0.044773455710955715
4,0.18090318341121497
15,0.0424072265625
37,0.0004684684684684685
37,0.004865731939163498
4,0.011475409836065573
37,0.022551961358313815
4,0.1774376341201717
15,0.0009132922535211267
4,0.031484527290448344
4,0.20259765624999998
4,0.09703776041666666
15,0.001060005868544601
15,0.05105799373040752
37,0.0033013333333333336
4,0.08195664414414414
37,0.006380208333333333
37,0.028235677083333334
15,0.26469920960187354
4,0.22986355633802816
4,0.1365020396270396
15,0.005411764705882353
15,0.020647558386411892
15,0.00042133333333333335
15,0.010282494145199063
4,0.001965962441314554
4,0.22295572916666667
15,0.005972782258064516
37,0.054165333333333336
4,0.14687134074941452
15,0.1595616217798595
37,0.0005468749999999999
4,0.018570696721311473
4,0.020403981264637
4,0.07215310304449649
15,0.0002972222222222222
15,0.1946823910081744
4,0.09384879976580797
15,0.00017578125
37,0.011709718208092485
15,0.009054487179487179
4,0.24172619047619048
4,0.0023583528037383174
37,0.029462765957446808
15,0.008330666666666667
37,0.056495745305164324
15,0.03058081454918033
37,0.007190427400468384
4,0.026339285714285714
15,0.008099264705882353
37,0.011114666666666667
4,0.24046482740585776
15,0.0035351562499999997
4,0.139125
37,0.0008756510416666666
15,0.41509169161676646
37,0.001154513888888889
4,0.05796875
15,0.08819010416666667
37,0.03626683255269321
15,0.041920374707259955
15,0.13916106892523367
15,0.0016207674943566593
4,0.149345374617737
4,0.007856617647058823
37,0.016820715962441314
15,0.0037907943349753696
37,0.2622884114583333
15,0.001630859375
15,0.02342654789719626
4,0.2079833984375
15,0.06954321663019694
37,0.03373046875
4,0.012965098893587936
4,0.0002882882882882883
4,0.15405882352941175
37,0.0038671875
4,0.1738463785046729
15,0.11848287470725996
4,0.1294595588235294
4,0.13763635023584905
37,0.0006706586826347305
15,0.11579752604166667
15,0.08236241217798594
4,0.10995659722222222
37,0.12120901639344263
4,0.13661715246636771
15,0.05324266666666667
4,0.20993055555555556
4,5.122950819672131e-05
37,0.00467652224824356
15,0.00022135416666666666
15,0.01642780748663102
4,0.2216710453539823
4,0.05830078125
37,0.009700520833333334
15,0.08741957720588235
4,0.1434475806451613
15,0.002773711943793911
15,0.05065709786821706
15,0.005473170731707317
4,0.142353515625
4,0.18876439144736842
15,0.06840237119437939
4,0.30258959790209794
4,0.13233723958333335
37,0.004928
37,0.04115873015873016
4,0.4023455882352941
15,0.03246527777777778
15,0.06333658854166667
15,0.0005153276955602537
15,0.1338848761792453
15,0.012257352941176471
15,0.06369879106326626
15,0.0011092275943396226
37,0.0060546875
15,0.001522248243559719
15,0.017100694444444446
15,0.0309765625
15,0.008942057291666666
4,0.07329915364583334
15,0.14884749483471074
37,0.0065738341968911915
15,0.013196614583333332
37,0.009902343749999999
15,0.014632352941176471
37,0.35319102112676054
37,0.01007149174528302
4,0.00880259900990099
15,0.0783740234375
4,0.11226484113712373
4,0.20190116995073892
15,0.20321180555555554
4,0.01388888888888889
37,0.010326405152224823
15,0.30566840277777774
15,0.004241071428571429
15,0.005216851635514019
37,0.0023163056206088996
15,0.09045853510895883
4,0.08069013466042155
15,0.0007172131147540983
4,0.020800322769953052
37,0.02442553191489362
37,0.004106404958677686
15,0.002001953125
15,0.0010831381733021077
15,0.013656626506024096
4,0.029664618200836816
15,0.06941556795131845
15,0.31529066666666666
15,0.0003588204592901879
15,0.03953344042056075
37,0.17830654761904763
15,0.011866949648711943
15,0.4218530957943925
15,0.0002880184331797235
37,0.043548387096774194
15,0.12212890624999999
15,0.03899767981438515
15,0.004830729166666667
4,0.4112879372427984
37,0.029140624999999996
4,0.15491966391509432
37,0.005048392388451443
15,0.001855421686746988
4,0.1065061475409836
4,0.0020670572916666667
4,0.022757161458333335
15,0.13842762415349888
15,0.0029411764705882353
4,0.012099609375
37,0.0077210187353629976
37,0.007958870023419204
37,0.004448
15,0.0457306338028169
4,0.0649313668224299
4,0.015315887533875338
37,0.00030670926517571885
4,0.11233899297423888
4,0.03261490046838407
15,0.0004967485549132948
37,0.003253073770491803
15,0.00014671361502347418
4,0.13605459601873535
15,0.01827309236947791
37,0.001970954356846473
37,0.002096354166666667
15,0.3150944010416667
15,0.40051106770833333
15,0.016871744791666667
4,0.13932496719160106
4,0.25785481770833335
37,0.0036373333333333336
4,0.12789459745762713
15,0.01791203161592506
37,0.02380533854166667
4,0.009583577283372367
15,0.033892463235294115
37,0.0023990885416666666
37,0.015056484741784037
15,0.08314915105386417
37,0.006341267523364486
4,0.13160578051643193
37,0.026188380281690144
15,0.045283203125
4,0.3395980565371025
37,0.08025066666666666
4,0.06558933333333333
37,0.013923448477751756
15,0.028183379120879124
4,0.02501659292035398
15,0.012425925925925925
4,0.12570967348927875
37,0.03802083333333333
15,0.05416056791569087
15,0.0018229166666666667
15,0.22208473154362415
4,0.08041203161592506
4,0.11290346244131455
4,0.14001390515222484
4,0.014791027607361965
4,0.0074145735981308416
4,0.09674326697892272
4,0.04633947939262473
37,0.00052734375
15,0.0066086065573770485
15,0.04788799999999999
15,0.6963333333333334
37,0.00104253762541806
4,0.0494384765625
37,0.002129683840749415
15,0.2160641100702576
4,0.003092066744730679
4,0.21496323529411762
4,0.04031762295081967
15,0.015663176265270508
37,0.012020638173302107
15,0.008471641791044777
15,0.006007922535211268
4,0.07011490046838408
15,0.003020543175487465
15,0.032208723653395784
37,0.008483072916666666
4,0.021354166666666667
15,0.008087158203125
15,0.008481445312499999
15,0.024605005592841164
37,0.013146666666666666
15,0.0371612548828125
15,0.004733072916666667
4,0.17440808823529413
37,0.25671838407494146
15,0.004065755208333333
15,0.02681864754098361
4,0.12370892018779342
4,0.1703345588235294
4,0.08023272833723653
4,0.02796127562642369
15,0.11979166666666667
15,0.4488098714953271
4,0.059997014331210186
4,0.19131510416666667
37,0.0011946666666666668
15,0.014202473958333333
37,0.11971679555283006
15,0.021801009749303622
15,0.00046772203947368426
4,0.010375292056074768
37,0.012587822014051522
15,0.08755615234375
4,0.18025102459016393
37,0.226708984375
4,0.0033424233490566037
37,0.020854219948849107
37,0.02857421875
15,0.0011304260450160772
4,0.06265732265446225
37,0.31169066666666667
15,0.0063229422604422604
37,0.004186197916666667
15,0.03306966145833333
4,0.03679176401869159
15,0.015357349537037037
4,0.4436290533472803
37,0.0026085069444444445
15,0.0887229694092827
4,0.003672794117647059
4,0.06065924657534246
37,0.07292647058823529
15,0.027565104166666667
4,0.0009943181818181817
4,0.2271803602811951
15,0.008024736533957844
4,0.019143880208333332
15,0.0009623829039812646
37,0.009540441176470588
15,0.06404049295774647
4,0.25270857061503416
37,0.008695347533632287
15,0.0425981308411215
15,0.17568382352941175
4,0.029265787197231836
4,0.091201171875
15,0.0015625
15,0.013596816976127322
4,0.29006513466042155
4,0.209
15,0.05628485130111525
15,0.013219401041666667
37,0.0003073770491803279
4,0.01897135416666667
4,0.16423828125
37,0.00150390625
37,0.0004618226600985222
4,0.2344847775175644
37,0.009000651041666667
15,0.03072509765625
15,0.01013246487119438
37,0.0012458570075757577
4,0.006253255208333333
15,0.0006217447916666667
15,0.014739583333333334
15,0.046304000000000005
15,3.3088235294117644e-05
15,0.10894775390625
4,0.14961271367521367
15,0.00124755859375
4,0.18049264705882354
37,0.04247772045028143
37,0.003916015625
4,0.11710661764705883
4,0.19513602941176472
15,0.022972005208333333
15,0.004010538641686183
4,0.09263026932084309
37,0.00044903621495327105
15,0.25104533450704225
15,0.04727877237851662
4,0.04568684895833333
4,0.04369212962962963
15,0.02718918918918919
15,0.025102459016393443
15,0.011602209944751382
37,0.005863648796498906
15,0.014547526041666667
15,0.036976
4,0.10060519366197182
15,0.2844518442622951
37,0.008296911421911423
15,0.23232
4,0.31838860544217684
15,0.04213235294117647
15,0.06351965962441315
4,0.1845906690140845
4,0.16640258215962442
15,0.023988347457627117
4,0.01287324355971897
15,0.09589518229166667
4,0.023626302083333335
37,0.0012955729166666667
37,0.005243706088992974
15,0.03211805555555555
37,0.03502049180327869
37,0.0022886749347258485
37,0.10922309027777777
37,0.0009550644028103045
15,0.015196867681498829
37,0.09138369583756646
15,0.03572265625
15,0.00447191011235955
37,0.0013802083333333333
4,0.10565755208333334
15,0.125478515625
4,0.13764831677704195
37,0.016002604166666667
15,0.4054174558080808
4,0.26240441176470586
4,0.025168325526932083
4,0.09945477166276347
4,0.11820843091334894
15,0.011741741741741741
4,0.12362912735849056
4,0.016181206088992976
4,0.0846663752913753
4,0.012376302083333334
15,0.010062939110070257
37,0.063427734375
4,0.0024549220272904486
4,0.20496419270833333
15,0.029488932291666665
37,0.0027734375000000003
37,0.006809895833333333
4,0.20473011363636365
37,0.002236328125
15,8.463541666666667e-05
4,0.02548782276995305
15,0.0012174479166666666
4,0.09744466145833333
15,0.0003543543543543544
37,0.029495442708333337
4,0.1439634342783505
15,0.07108721234309623
4,0.06768034462616822
15,0.009439999999999999
4,0.0008078175895765473
4,0.027469994145199062
15,0.044274143302180685
4,0.13210626463700234
15,0.004981617647058824
15,0.004882002074688797
4,0.19594123505976097
37,0.010052863436123348
4,0.07090445577477278
4,0.1330668604651163
4,0.33726888020833334
37,0.007177734375
4,0.2507738797169811
15,0.09124341334894613
4,0.23189268867924526
4,0.14318524096385543
15,0.27184938524590163
4,0.026055555555555554
37,0.006334635416666666
4,0.00041650647186979365
15,0.006136752136752137
4,0.315245126146789
4,0.06577632319819819
37,0.08037705399061033
15,0.005055338541666667
15,0.005253333333333333
4,0.17103168808411215
15,0.0115946261682243
15,0.0007421875
4,0.1603300644028103
37,0.0008426582969432314
4,1.0
15,0.2056629213483146
15,0.0014395886889460154
4,0.09362980769230769
15,0.001074446386946387
15,0.026990153359818872
37,0.0017857142857142857
15,0.22399569892473117
15,0.25997788242009134
15,0.014661458333333332
4,0.07189127604166666
37,0.001602751756440281
37,0.015999348958333333
37,0.00099609375
37,0.06451731220657278
15,0.00013346354166666666
37,0.0010872395833333333
4,0.24713541666666666
15,0.02847181658878505
4,0.0643552400468384
15,0.01685725552050473
4,0.2069659904534606
4,0.1577008177008177
15,0.004617974238875879
4,0.011050347222222222
4,0.07905294759825328
4,0.0014872811816192561
37,0.04904533333333333
37,0.016554449648711944
4,0.021689453125
4,0.24533829599056603
15,0.11851236979166666
15,0.18008918042452832
15,0.05525968309859155
4,0.1496764705882353
15,0.00080322265625
15,0.03627604166666666
15,0.0008745608899297423
15,0.0011124121779859486
15,0.024406860086767894
4,0.017860243055555555
4,0.006901346604215456
37,0.06622511709601873
4,0.04775322014051522
15,0.16337239583333335
37,0.04806006006006006
4,0.2525072674418605
15,0.11910900783289817
4,0.2970360376044568
37,0.013528645833333333
15,0.0022222222222222222
15,0.009546984777517564
4,0.12370955882352941
15,5.381165919282511e-05
15,0.0016243489583333333
4,0.3268174686192469
4,0.0004880536130536131
15,5.85480093676815e-05
4,0.06758138020833333
37,0.001724
4,0.16564453125
4,0.362430636682243
4,0.13707386363636365
4,0.14601171875000002
15,0.16231770833333334
37,0.0743433734939759
37,0.028749999999999998
4,0.06919596354166667
15,0.03048155737704918
4,0.05207113583138173
4,0.03487955729166667
37,0.4503369140625
4,0.12477400249376558
37,0.003565903465346535
4,0.12774602385685885
37,0.023551432291666667
4,0.023302107728337237
15,0.14060546875
37,0.00954861111111111
15,0.019342447916666665
4,0.11752840909090909
37,0.0010479041916167664
37,0.009776536312849162
15,0.10956315445026178
4,0.0847802734375
37,0.015674157303370788
4,0.18225142045454545
15,0.05231996487119438
37,0.16815354215456674
4,0.05615441176470588
15,0.16076822916666667
4,0.1479068396226415
15,0.011176832603938732
15,0.0142547607421875
37,0.0003614193925233645
37,0.004907055035128806
37,0.012903462441314554
4,0.008158088235294117
37,0.03488729508196721
37,0.007111942488262911
4,0.4975025879917184
4,0.07311839788732394
15,0.1446538348946136
4,0.058092447916666665
37,0.003603515625
4,0.03419160798122066
15,0.15725263466042155
15,0.0017010041551246537
37,0.1440793325526932
4,0.08501302083333333
4,0.0018406030444964871
15,0.00428864168618267
4,0.12254098360655738
37,0.15693955399061033
15,0.7802679614485981
37,0.03565765765765766
15,0.0003051470588235294
15,0.0573583984375
37,0.253955649882904
15,9.066666666666667e-05
4,0.11275831653225807
37,0.002438151041666667
37,0.04248136467889908
37,0.0004458746898263027
15,0.003916015625
37,0.0021161684782608696
4,0.13484704332552694
4,0.1408933823529412
4,0.09674326697892272
37,0.05607801522248244
4,0.01843998015873016
4,0.15680803571428573
4,0.1609375
37,0.026595666273584905
15,6.22072599531616e-05
37,0.03698038641686183
4,0.31982421875
37,0.0670521349009901
4,0.052229333333333336
37,0.007647999999999999
15,0.00036783854166666665
15,0.08349609375
4,0.13210992388758783
15,0.02764573552425665
4,0.04369791666666666
15,0.0016987951807228914
37,0.002578313253012048
4,0.15688175154320988
15,4.790683962264151e-05
37,0.0006706957547169812
4,0.004078313253012048
15,0.0653015897755611
37,0.0012478044496487119
15,0.07130533854166667
15,0.031086740641595785
37,0.005397333333333333
4,0.24604606807511736
15,0.0002777099609375
4,0.2925110294117647
15,0.0015294117647058824
15,0.11258741258741259
37,0.010618666666666667
37,0.0019800365344467643
37,0.004621167452830189
15,0.00020507812500000002
37,0.0008586666666666666
15,0.07162434895833333
4,0.40912617096018733
37,0.009466481264637002
37,0.007904
4,0.1597226288056206
37,0.008952380952380953
37,0.5930639175257731
15,0.010474537037037036
15,0.0007910156249999999
15,0.0012509441087613293
4,0.00024624624624624625
37,0.002024024024024024
37,0.01370023419203747
4,0.03799399882903981
4,0.003928257042253521
37,0.0020204778156996585
4,0.23531029929577466
15,0.03875829646017699
4,0.2845396662763466
4,0.0518528293918919
15,0.0022233072916666664
15,0.012447916666666666
15,0.026428683879093202
4,0.2618544600938967
15,0.03396809895833333
4,0.0011286764705882354
15,0.0009221311475409836
15,0.0070638020833333325
37,0.10420572916666666
37,0.18194444444444444
15,0.0036
37,0.0005891393442622951
37,0.039593098958333336
15,0.10655005854800936
15,0.008465706650831354
37,0.005001460280373832
4,0.17530204460966542
15,0.11680253623188405
15,0.008570666666666666
37,0.005863129565551711
15,0.10120023419203747
4,0.0291656494140625
15,0.005809494195688226
4,0.06606514084507042
37,0.002998046875
4,0.05638671875
4,0.36873372395833337
